b = 1167272876146, a = 1088, e = 360360, n = 1284717778837
b = 1157721922896, a = 1089, e = 360360, n = 1284717778837
b = 38935513625, a = 1090, e = 360360, n = 1284717778837
b = 867298520879, a = 1091, e = 360360, n = 1284717778837
b = 986313555876, a = 1092, e = 360360, n = 1284717778837
b = 46075291312, a = 1093, e = 360360, n = 1284717778837
b = 1017065160047, a = 1094, e = 360360, n = 1284717778837
b = 150597210951, a = 1095, e = 360360, n = 1284717778837
b = 1257259797253, a = 1096, e = 360360, n = 1284717778837
b = 1278231294466, a = 1097, e = 360360, n = 1284717778837
b = 691364104992, a = 1098, e = 360360, n = 1284717778837
b = 634854618258, a = 1099, e = 360360, n = 1284717778837
b = 1221231445795, a = 1100, e = 360360, n = 1284717778837
b = 682555948864, a = 1101, e = 360360, n = 1284717778837
b = 658344901664, a = 1102, e = 360360, n = 1284717778837
b = 331963298596, a = 1103, e = 360360, n = 1284717778837
b = 282018569090, a = 1104, e = 360360, n = 1284717778837
b = 1136245107963, a = 1105, e = 360360, n = 1284717778837
b = 1053174444444, a = 1106, e = 360360, n = 1284717778837
b = 1116569121928, a = 1107, e = 360360, n = 1284717778837
b = 234873852387, a = 1108, e = 360360, n = 1284717778837
b = 17735561610, a = 1109, e = 360360, n = 1284717778837
b = 996971844794, a = 1110, e = 360360, n = 1284717778837
b = 1254469727569, a = 1111, e = 360360, n = 1284717778837
b = 96679252098, a = 1112, e = 360360, n = 1284717778837
b = 609898842063, a = 1113, e = 360360, n = 1284717778837
b = 1278108221532, a = 1114, e = 360360, n = 1284717778837
b = 509001006407, a = 1115, e = 360360, n = 1284717778837
b = 1157610960782, a = 1116, e = 360360, n = 1284717778837
b = 237653719725, a = 1117, e = 360360, n = 1284717778837
b = 1217849563252, a = 1118, e = 360360, n = 1284717778837
b = 208566114131, a = 1119, e = 360360, n = 1284717778837
b = 720675041076, a = 1120, e = 360360, n = 1284717778837
b = 144380640805, a = 1121, e = 360360, n = 1284717778837
b = 1116801793893, a = 1122, e = 360360, n = 1284717778837
b = 842635032553, a = 1123, e = 360360, n = 1284717778837
b = 329605113174, a = 1123, e = 720720, n = 1284717778837
b = 669208920629, a = 1124, e = 720720, n = 1284717778837
b = 491441050234, a = 1125, e = 720720, n = 1284717778837
b = 1143574511314, a = 1126, e = 720720, n = 1284717778837
b = 457463808197, a = 1127, e = 720720, n = 1284717778837
b = 706229359988, a = 1128, e = 720720, n = 1284717778837
b = 1105439784466, a = 1129, e = 720720, n = 1284717778837
b = 149542318244, a = 1130, e = 720720, n = 1284717778837
b = 420950064793, a = 1131, e = 720720, n = 1284717778837
b = 1101541920551, a = 1132, e = 720720, n = 1284717778837
b = 638998204179, a = 1133, e = 720720, n = 1284717778837
b = 896516211129, a = 1134, e = 720720, n = 1284717778837
b = 516522449999, a = 1135, e = 720720, n = 1284717778837
b = 905777107394, a = 1136, e = 720720, n = 1284717778837
b = 275270838965, a = 1137, e = 720720, n = 1284717778837
b = 667774146593, a = 1138, e = 720720, n = 1284717778837
b = 225627733008, a = 1139, e = 720720, n = 1284717778837
b = 179205132968, a = 1140, e = 720720, n = 1284717778837
b = 815523836691, a = 1141, e = 720720, n = 1284717778837
b = 1259571091866, a = 1142, e = 720720, n = 1284717778837
b = 509559351438, a = 1143, e = 720720, n = 1284717778837
b = 1188065785589, a = 1144, e = 720720, n = 1284717778837
b = 740158848450, a = 1145, e = 720720, n = 1284717778837
b = 908457164484, a = 1146, e = 720720, n = 1284717778837
b = 205807828782, a = 1147, e = 720720, n = 1284717778837
b = 909942681869, a = 1148, e = 720720, n = 1284717778837
b = 703887394754, a = 1149, e = 720720, n = 1284717778837
b = 442497843286, a = 1150, e = 720720, n = 1284717778837
b = 698959873917, a = 1151, e = 720720, n = 1284717778837
b = 1194674560948, a = 1152, e = 720720, n = 1284717778837
b = 1048682537339, a = 1153, e = 720720, n = 1284717778837
b = 1208733285882, a = 1154, e = 720720, n = 1284717778837
b = 666970943502, a = 1155, e = 720720, n = 1284717778837
b = 749991375172, a = 1156, e = 720720, n = 1284717778837
b = 661843985310, a = 1157, e = 720720, n = 1284717778837
b = 1257084826904, a = 1158, e = 720720, n = 1284717778837
b = 1043790784739, a = 1159, e = 720720, n = 1284717778837
b = 988734842186, a = 1160, e = 720720, n = 1284717778837
b = 917507499365, a = 1161, e = 720720, n = 1284717778837
b = 548056405700, a = 1162, e = 720720, n = 1284717778837
b = 225778835501, a = 1163, e = 720720, n = 1284717778837
b = 159255983401, a = 1164, e = 720720, n = 1284717778837
b = 494085675595, a = 1165, e = 720720, n = 1284717778837
b = 926608156567, a = 1166, e = 720720, n = 1284717778837
b = 647292215979, a = 1167, e = 720720, n = 1284717778837
b = 813152927503, a = 1168, e = 720720, n = 1284717778837
b = 479792736843, a = 1169, e = 720720, n = 1284717778837
b = 761580089280, a = 1170, e = 720720, n = 1284717778837
b = 1033540020450, a = 1171, e = 720720, n = 1284717778837
b = 1266921253915, a = 1172, e = 720720, n = 1284717778837
b = 354765423569, a = 1173, e = 720720, n = 1284717778837
b = 408620359427, a = 1174, e = 720720, n = 1284717778837
b = 845538574883, a = 1175, e = 720720, n = 1284717778837
b = 766752909502, a = 1176, e = 720720, n = 1284717778837
b = 1061888282501, a = 1177, e = 720720, n = 1284717778837
b = 1100810461051, a = 1178, e = 720720, n = 1284717778837
b = 591243916812, a = 1179, e = 720720, n = 1284717778837
b = 388798736932, a = 1180, e = 720720, n = 1284717778837
b = 655125433865, a = 1181, e = 720720, n = 1284717778837
b = 930230368085, a = 1182, e = 720720, n = 1284717778837
b = 902974844122, a = 1183, e = 720720, n = 1284717778837
b = 697268525075, a = 1184, e = 720720, n = 1284717778837
b = 107494690135, a = 1185, e = 720720, n = 1284717778837
b = 253496482423, a = 1186, e = 720720, n = 1284717778837
b = 621138154829, a = 1187, e = 720720, n = 1284717778837
b = 228780991795, a = 1188, e = 720720, n = 1284717778837
b = 1175665358477, a = 1189, e = 720720, n = 1284717778837
b = 966343286334, a = 1190, e = 720720, n = 1284717778837
b = 181103652055, a = 1191, e = 720720, n = 1284717778837
b = 73594648201, a = 1192, e = 720720, n = 1284717778837
b = 1025932838290, a = 1193, e = 720720, n = 1284717778837
b = 473384928786, a = 1194, e = 720720, n = 1284717778837
b = 284840688631, a = 1195, e = 720720, n = 1284717778837
b = 424458170383, a = 1196, e = 720720, n = 1284717778837
b = 915259798351, a = 1197, e = 720720, n = 1284717778837
b = 1033450605678, a = 1198, e = 720720, n = 1284717778837
b = 603817668263, a = 1199, e = 720720, n = 1284717778837
b = 262371691950, a = 1200, e = 720720, n = 1284717778837
b = 176775815452, a = 1201, e = 720720, n = 1284717778837
b = 996427094618, a = 1202, e = 720720, n = 1284717778837
b = 1073165638358, a = 1203, e = 720720, n = 1284717778837
b = 96666040171, a = 1203, e = 12252240, n = 1284717778837
b = 639560752771, a = 1204, e = 12252240, n = 1284717778837
b = 980159572816, a = 1205, e = 12252240, n = 1284717778837
b = 1245604716438, a = 1206, e = 12252240, n = 1284717778837
b = 980779209125, a = 1207, e = 12252240, n = 1284717778837
b = 927569754832, a = 1208, e = 12252240, n = 1284717778837
b = 234232559149, a = 1209, e = 12252240, n = 1284717778837
b = 565198457380, a = 1210, e = 12252240, n = 1284717778837
b = 1077472454952, a = 1211, e = 12252240, n = 1284717778837
b = 729516366586, a = 1212, e = 12252240, n = 1284717778837
b = 174471367391, a = 1213, e = 12252240, n = 1284717778837
b = 398834457403, a = 1214, e = 12252240, n = 1284717778837
b = 188842271700, a = 1215, e = 12252240, n = 1284717778837
b = 1197738595752, a = 1216, e = 12252240, n = 1284717778837
b = 413710209611, a = 1217, e = 12252240, n = 1284717778837
b = 541714751012, a = 1218, e = 12252240, n = 1284717778837
b = 171237673624, a = 1219, e = 12252240, n = 1284717778837
b = 587265022514, a = 1220, e = 12252240, n = 1284717778837
b = 706673675816, a = 1221, e = 12252240, n = 1284717778837
b = 1059822150353, a = 1222, e = 12252240, n = 1284717778837
b = 844961074808, a = 1223, e = 12252240, n = 1284717778837
b = 643083850861, a = 1224, e = 12252240, n = 1284717778837
b = 1099332237437, a = 1225, e = 12252240, n = 1284717778837
b = 258480257173, a = 1226, e = 12252240, n = 1284717778837
b = 926417826655, a = 1227, e = 12252240, n = 1284717778837
b = 210486947304, a = 1228, e = 12252240, n = 1284717778837
b = 69098599963, a = 1229, e = 12252240, n = 1284717778837
b = 597034113735, a = 1230, e = 12252240, n = 1284717778837
b = 979242001970, a = 1231, e = 12252240, n = 1284717778837
b = 866808711303, a = 1232, e = 12252240, n = 1284717778837
b = 521125289781, a = 1233, e = 12252240, n = 1284717778837
b = 243362244081, a = 1234, e = 12252240, n = 1284717778837
b = 226850438270, a = 1235, e = 12252240, n = 1284717778837
b = 626136650921, a = 1236, e = 12252240, n = 1284717778837
b = 1222338189896, a = 1237, e = 12252240, n = 1284717778837
b = 393084041309, a = 1238, e = 12252240, n = 1284717778837
b = 103584172887, a = 1239, e = 12252240, n = 1284717778837
b = 1274747433555, a = 1240, e = 12252240, n = 1284717778837
b = 115533895135, a = 1241, e = 12252240, n = 1284717778837
b = 975809597652, a = 1242, e = 12252240, n = 1284717778837
b = 233859204259, a = 1243, e = 12252240, n = 1284717778837
b = 146895185246, a = 1244, e = 12252240, n = 1284717778837
b = 1070651423238, a = 1245, e = 12252240, n = 1284717778837
b = 447709972087, a = 1246, e = 12252240, n = 1284717778837
b = 695186639764, a = 1247, e = 12252240, n = 1284717778837
b = 263056660630, a = 1248, e = 12252240, n = 1284717778837
b = 777495700848, a = 1249, e = 12252240, n = 1284717778837
b = 868032029540, a = 1250, e = 12252240, n = 1284717778837
b = 831446226320, a = 1251, e = 12252240, n = 1284717778837
b = 440841055533, a = 1252, e = 12252240, n = 1284717778837
b = 501547394599, a = 1253, e = 12252240, n = 1284717778837
b = 1108371572109, a = 1254, e = 12252240, n = 1284717778837
b = 1180874450619, a = 1255, e = 12252240, n = 1284717778837
b = 471981535653, a = 1256, e = 12252240, n = 1284717778837
b = 907933969148, a = 1257, e = 12252240, n = 1284717778837
b = 1214220419705, a = 1258, e = 12252240, n = 1284717778837
b = 72918415172, a = 1259, e = 12252240, n = 1284717778837
b = 62556240195, a = 1260, e = 12252240, n = 1284717778837
b = 733632558191, a = 1261, e = 12252240, n = 1284717778837
b = 518362576919, a = 1262, e = 12252240, n = 1284717778837
b = 148881178069, a = 1263, e = 12252240, n = 1284717778837
b = 447477844025, a = 1264, e = 12252240, n = 1284717778837
b = 1211332583456, a = 1265, e = 12252240, n = 1284717778837
b = 216229387936, a = 1266, e = 12252240, n = 1284717778837
b = 769450513361, a = 1267, e = 12252240, n = 1284717778837
b = 1254704243535, a = 1268, e = 12252240, n = 1284717778837
b = 390973796871, a = 1269, e = 12252240, n = 1284717778837
b = 352294276616, a = 1270, e = 12252240, n = 1284717778837
b = 938146856637, a = 1271, e = 12252240, n = 1284717778837
b = 1091125284604, a = 1272, e = 12252240, n = 1284717778837
b = 335716387151, a = 1273, e = 12252240, n = 1284717778837
b = 236722166534, a = 1274, e = 12252240, n = 1284717778837
b = 205801788983, a = 1275, e = 12252240, n = 1284717778837
b = 1220629256634, a = 1276, e = 12252240, n = 1284717778837
b = 256357074758, a = 1277, e = 12252240, n = 1284717778837
b = 1021606498170, a = 1278, e = 12252240, n = 1284717778837
b = 1263402543209, a = 1279, e = 12252240, n = 1284717778837
b = 347987724345, a = 1280, e = 12252240, n = 1284717778837
b = 869605142450, a = 1281, e = 12252240, n = 1284717778837
b = 256410590063, a = 1282, e = 12252240, n = 1284717778837
b = 1010706736904, a = 1283, e = 12252240, n = 1284717778837
b = 1010706736904, a = 1283, e = 12252240, n = 1284717778837
b = 277712776720, a = 1284, e = 12252240, n = 1284717778837
b = 661906153500, a = 1285, e = 12252240, n = 1284717778837
b = 1088450453848, a = 1286, e = 12252240, n = 1284717778837
b = 1036742655964, a = 1287, e = 12252240, n = 1284717778837
b = 81778468457, a = 1288, e = 12252240, n = 1284717778837
b = 1130113053039, a = 1289, e = 12252240, n = 1284717778837
b = 1257446910250, a = 1290, e = 12252240, n = 1284717778837
b = 120297974668, a = 1291, e = 12252240, n = 1284717778837
b = 1113985711742, a = 1292, e = 12252240, n = 1284717778837
b = 827963448295, a = 1293, e = 12252240, n = 1284717778837
b = 912726562272, a = 1294, e = 12252240, n = 1284717778837
b = 759341793399, a = 1295, e = 12252240, n = 1284717778837
b = 518742368041, a = 1296, e = 12252240, n = 1284717778837
b = 734296528340, a = 1297, e = 12252240, n = 1284717778837
b = 708500219322, a = 1298, e = 12252240, n = 1284717778837
b = 216467119997, a = 1299, e = 12252240, n = 1284717778837
b = 224484928144, a = 1300, e = 12252240, n = 1284717778837
b = 518643811323, a = 1301, e = 12252240, n = 1284717778837
b = 31309231818, a = 1302, e = 12252240, n = 1284717778837
b = 1265435921701, a = 1303, e = 12252240, n = 1284717778837
b = 354730637937, a = 1304, e = 12252240, n = 1284717778837
b = 687847427476, a = 1305, e = 12252240, n = 1284717778837
b = 1057912750532, a = 1306, e = 12252240, n = 1284717778837
b = 510640301748, a = 1307, e = 12252240, n = 1284717778837
b = 872145933236, a = 1308, e = 12252240, n = 1284717778837
b = 250085856105, a = 1309, e = 12252240, n = 1284717778837
b = 404660288264, a = 1310, e = 12252240, n = 1284717778837
b = 114559971414, a = 1311, e = 12252240, n = 1284717778837
b = 1097963798746, a = 1312, e = 12252240, n = 1284717778837
b = 447718896257, a = 1313, e = 12252240, n = 1284717778837
b = 381679638202, a = 1314, e = 12252240, n = 1284717778837
b = 338124649769, a = 1315, e = 12252240, n = 1284717778837
b = 422106167061, a = 1316, e = 12252240, n = 1284717778837
b = 1213809992959, a = 1317, e = 12252240, n = 1284717778837
b = 509821039761, a = 1318, e = 12252240, n = 1284717778837
b = 541513677929, a = 1319, e = 12252240, n = 1284717778837
b = 143313620036, a = 1320, e = 12252240, n = 1284717778837
b = 491388918676, a = 1321, e = 12252240, n = 1284717778837
b = 1271846880574, a = 1322, e = 12252240, n = 1284717778837
b = 945836580434, a = 1323, e = 12252240, n = 1284717778837
b = 78187002977, a = 1324, e = 12252240, n = 1284717778837
b = 802226431877, a = 1325, e = 12252240, n = 1284717778837
b = 439204805516, a = 1326, e = 12252240, n = 1284717778837
b = 471150608550, a = 1327, e = 12252240, n = 1284717778837
b = 1199576998362, a = 1328, e = 12252240, n = 1284717778837
b = 12133070420, a = 1329, e = 12252240, n = 1284717778837
b = 599816618077, a = 1330, e = 12252240, n = 1284717778837
b = 180391194596, a = 1331, e = 12252240, n = 1284717778837
b = 1244575418083, a = 1332, e = 12252240, n = 1284717778837
b = 578100618068, a = 1333, e = 12252240, n = 1284717778837
b = 1186416730838, a = 1334, e = 12252240, n = 1284717778837
b = 1270463271177, a = 1335, e = 12252240, n = 1284717778837
b = 52976883644, a = 1336, e = 12252240, n = 1284717778837
b = 619660075865, a = 1337, e = 12252240, n = 1284717778837
b = 13940436281, a = 1338, e = 12252240, n = 1284717778837
b = 351158549949, a = 1339, e = 12252240, n = 1284717778837
b = 861760544545, a = 1340, e = 12252240, n = 1284717778837
b = 1266632638764, a = 1341, e = 12252240, n = 1284717778837
b = 289032001427, a = 1342, e = 12252240, n = 1284717778837
b = 544835874107, a = 1343, e = 12252240, n = 1284717778837
b = 901160610102, a = 1344, e = 12252240, n = 1284717778837
b = 61507977728, a = 1345, e = 12252240, n = 1284717778837
b = 719362263975, a = 1346, e = 12252240, n = 1284717778837
b = 1026407799890, a = 1347, e = 12252240, n = 1284717778837
b = 596100370893, a = 1348, e = 12252240, n = 1284717778837
b = 338666550202, a = 1349, e = 12252240, n = 1284717778837
b = 581425078949, a = 1350, e = 12252240, n = 1284717778837
b = 1100943709763, a = 1351, e = 12252240, n = 1284717778837
b = 861615507198, a = 1352, e = 12252240, n = 1284717778837
b = 1188061277322, a = 1353, e = 12252240, n = 1284717778837
b = 144825966733, a = 1354, e = 12252240, n = 1284717778837
b = 998265024781, a = 1355, e = 12252240, n = 1284717778837
b = 1254420689056, a = 1356, e = 12252240, n = 1284717778837
b = 411717274836, a = 1357, e = 12252240, n = 1284717778837
b = 180909891093, a = 1358, e = 12252240, n = 1284717778837
b = 51631303828, a = 1359, e = 12252240, n = 1284717778837
b = 1223942152758, a = 1360, e = 12252240, n = 1284717778837
b = 1070320567396, a = 1361, e = 12252240, n = 1284717778837
b = 136768086402, a = 1362, e = 12252240, n = 1284717778837
b = 341046990243, a = 1363, e = 12252240, n = 1284717778837
b = 1014403694823, a = 1363, e = 232792560, n = 1284717778837
b = 1166225800534, a = 1364, e = 232792560, n = 1284717778837
b = 261588418323, a = 1365, e = 232792560, n = 1284717778837
b = 158951703388, a = 1366, e = 232792560, n = 1284717778837
b = 671494712384, a = 1367, e = 232792560, n = 1284717778837
b = 105285380863, a = 1368, e = 232792560, n = 1284717778837
b = 337816528826, a = 1369, e = 232792560, n = 1284717778837
b = 1042073576172, a = 1370, e = 232792560, n = 1284717778837
b = 321733855795, a = 1371, e = 232792560, n = 1284717778837
b = 942684510042, a = 1372, e = 232792560, n = 1284717778837
b = 332828174514, a = 1373, e = 232792560, n = 1284717778837
b = 775823120008, a = 1374, e = 232792560, n = 1284717778837
b = 463654773956, a = 1375, e = 232792560, n = 1284717778837
b = 111820816543, a = 1376, e = 232792560, n = 1284717778837
b = 749979967421, a = 1377, e = 232792560, n = 1284717778837
b = 231701525762, a = 1378, e = 232792560, n = 1284717778837
b = 504365685120, a = 1379, e = 232792560, n = 1284717778837
b = 134038198777, a = 1380, e = 232792560, n = 1284717778837
b = 376849739435, a = 1381, e = 232792560, n = 1284717778837
b = 250490673986, a = 1382, e = 232792560, n = 1284717778837
b = 683915102934, a = 1383, e = 232792560, n = 1284717778837
b = 1230385968602, a = 1384, e = 232792560, n = 1284717778837
b = 1213574469657, a = 1385, e = 232792560, n = 1284717778837
b = 25868813706, a = 1386, e = 232792560, n = 1284717778837
b = 284420160232, a = 1387, e = 232792560, n = 1284717778837
b = 582155485769, a = 1388, e = 232792560, n = 1284717778837
b = 202332166162, a = 1389, e = 232792560, n = 1284717778837
b = 986333755823, a = 1390, e = 232792560, n = 1284717778837
b = 675808818654, a = 1391, e = 232792560, n = 1284717778837
b = 196438943135, a = 1392, e = 232792560, n = 1284717778837
b = 714263007980, a = 1393, e = 232792560, n = 1284717778837
b = 854302546681, a = 1394, e = 232792560, n = 1284717778837
b = 369645890868, a = 1395, e = 232792560, n = 1284717778837
b = 1244541319595, a = 1396, e = 232792560, n = 1284717778837
b = 836713824594, a = 1397, e = 232792560, n = 1284717778837
b = 835439601684, a = 1398, e = 232792560, n = 1284717778837
b = 722613088881, a = 1399, e = 232792560, n = 1284717778837
b = 738083065624, a = 1400, e = 232792560, n = 1284717778837
b = 714963920980, a = 1401, e = 232792560, n = 1284717778837
b = 1084194769154, a = 1402, e = 232792560, n = 1284717778837
b = 1034742487887, a = 1403, e = 232792560, n = 1284717778837
b = 1005472843730, a = 1404, e = 232792560, n = 1284717778837
b = 1259194090888, a = 1405, e = 232792560, n = 1284717778837
b = 438458231207, a = 1406, e = 232792560, n = 1284717778837
b = 806497916021, a = 1407, e = 232792560, n = 1284717778837
b = 1248625176668, a = 1408, e = 232792560, n = 1284717778837
b = 334203999270, a = 1409, e = 232792560, n = 1284717778837
b = 716811202697, a = 1410, e = 232792560, n = 1284717778837
b = 151819847170, a = 1411, e = 232792560, n = 1284717778837
b = 377340625988, a = 1412, e = 232792560, n = 1284717778837
b = 1268997171346, a = 1413, e = 232792560, n = 1284717778837
b = 494737622195, a = 1414, e = 232792560, n = 1284717778837
b = 789331092698, a = 1415, e = 232792560, n = 1284717778837
b = 527460064339, a = 1416, e = 232792560, n = 1284717778837
b = 20633730899, a = 1417, e = 232792560, n = 1284717778837
b = 1279466395460, a = 1418, e = 232792560, n = 1284717778837
b = 1228766552807, a = 1419, e = 232792560, n = 1284717778837
b = 58889264767, a = 1420, e = 232792560, n = 1284717778837
b = 1124494077790, a = 1421, e = 232792560, n = 1284717778837
b = 1039988717875, a = 1422, e = 232792560, n = 1284717778837
b = 545700174692, a = 1423, e = 232792560, n = 1284717778837
b = 364914202231, a = 1424, e = 232792560, n = 1284717778837
b = 1282282401314, a = 1425, e = 232792560, n = 1284717778837
b = 1080108098819, a = 1426, e = 232792560, n = 1284717778837
b = 389148589717, a = 1427, e = 232792560, n = 1284717778837
b = 1087525602105, a = 1428, e = 232792560, n = 1284717778837
b = 404099222192, a = 1429, e = 232792560, n = 1284717778837
b = 323908814471, a = 1430, e = 232792560, n = 1284717778837
b = 1104740694457, a = 1431, e = 232792560, n = 1284717778837
b = 352397617748, a = 1432, e = 232792560, n = 1284717778837
b = 7211877694, a = 1433, e = 232792560, n = 1284717778837
b = 133975853341, a = 1434, e = 232792560, n = 1284717778837
b = 367120577048, a = 1435, e = 232792560, n = 1284717778837
b = 520814757055, a = 1436, e = 232792560, n = 1284717778837
b = 945682770872, a = 1437, e = 232792560, n = 1284717778837
b = 905728872080, a = 1438, e = 232792560, n = 1284717778837
b = 248528623195, a = 1439, e = 232792560, n = 1284717778837
b = 1181820436431, a = 1440, e = 232792560, n = 1284717778837
b = 542676727712, a = 1441, e = 232792560, n = 1284717778837
b = 391402881905, a = 1442, e = 232792560, n = 1284717778837
b = 596156344249, a = 1443, e = 232792560, n = 1284717778837
b = 596156344249, a = 1443, e = 232792560, n = 1284717778837
b = 156681184947, a = 1444, e = 232792560, n = 1284717778837
b = 103816295070, a = 1445, e = 232792560, n = 1284717778837
b = 1217170924340, a = 1446, e = 232792560, n = 1284717778837
b = 613028371009, a = 1447, e = 232792560, n = 1284717778837
b = 164717318691, a = 1448, e = 232792560, n = 1284717778837
b = 1076833145962, a = 1449, e = 232792560, n = 1284717778837
b = 1082772024604, a = 1450, e = 232792560, n = 1284717778837
b = 1121900581489, a = 1451, e = 232792560, n = 1284717778837
b = 917606806719, a = 1452, e = 232792560, n = 1284717778837
b = 946333342061, a = 1453, e = 232792560, n = 1284717778837
b = 1051686365794, a = 1454, e = 232792560, n = 1284717778837
b = 143612798061, a = 1455, e = 232792560, n = 1284717778837
b = 101722027314, a = 1456, e = 232792560, n = 1284717778837
b = 1221542592732, a = 1457, e = 232792560, n = 1284717778837
b = 1020020307307, a = 1458, e = 232792560, n = 1284717778837
b = 502411123625, a = 1459, e = 232792560, n = 1284717778837
b = 128745257672, a = 1460, e = 232792560, n = 1284717778837
b = 925854582264, a = 1461, e = 232792560, n = 1284717778837
b = 844548938245, a = 1462, e = 232792560, n = 1284717778837
b = 191659671276, a = 1463, e = 232792560, n = 1284717778837
b = 676447587478, a = 1464, e = 232792560, n = 1284717778837
b = 671592705528, a = 1465, e = 232792560, n = 1284717778837
b = 478476709, a = 1466, e = 232792560, n = 1284717778837
b = 203628734387, a = 1467, e = 232792560, n = 1284717778837
b = 794625880106, a = 1468, e = 232792560, n = 1284717778837
b = 123607988443, a = 1469, e = 232792560, n = 1284717778837
b = 52893713148, a = 1470, e = 232792560, n = 1284717778837
b = 203040298921, a = 1471, e = 232792560, n = 1284717778837
b = 189685095200, a = 1472, e = 232792560, n = 1284717778837
b = 903220580659, a = 1473, e = 232792560, n = 1284717778837
b = 1194722580372, a = 1474, e = 232792560, n = 1284717778837
b = 1197000038138, a = 1475, e = 232792560, n = 1284717778837
b = 583642434899, a = 1476, e = 232792560, n = 1284717778837
b = 1044367766614, a = 1477, e = 232792560, n = 1284717778837
b = 470404205215, a = 1478, e = 232792560, n = 1284717778837
b = 70192137102, a = 1479, e = 232792560, n = 1284717778837
b = 765935191283, a = 1480, e = 232792560, n = 1284717778837
b = 622330674684, a = 1481, e = 232792560, n = 1284717778837
b = 767707606150, a = 1482, e = 232792560, n = 1284717778837
b = 1226153106781, a = 1483, e = 232792560, n = 1284717778837
b = 306668303921, a = 1484, e = 232792560, n = 1284717778837
b = 1118049609442, a = 1485, e = 232792560, n = 1284717778837
b = 380844739103, a = 1486, e = 232792560, n = 1284717778837
b = 385504639096, a = 1487, e = 232792560, n = 1284717778837
b = 1135639506160, a = 1488, e = 232792560, n = 1284717778837
b = 650349252936, a = 1489, e = 232792560, n = 1284717778837
b = 1230105623682, a = 1490, e = 232792560, n = 1284717778837
b = 951187580613, a = 1491, e = 232792560, n = 1284717778837
b = 682992653041, a = 1492, e = 232792560, n = 1284717778837
b = 1114549681246, a = 1493, e = 232792560, n = 1284717778837
b = 498061786468, a = 1494, e = 232792560, n = 1284717778837
b = 911363196997, a = 1495, e = 232792560, n = 1284717778837
b = 1063895094143, a = 1496, e = 232792560, n = 1284717778837
b = 865142317932, a = 1497, e = 232792560, n = 1284717778837
b = 144507373426, a = 1498, e = 232792560, n = 1284717778837
b = 921126406860, a = 1499, e = 232792560, n = 1284717778837
b = 573860813169, a = 1500, e = 232792560, n = 1284717778837
b = 55033568333, a = 1501, e = 232792560, n = 1284717778837
b = 360872227984, a = 1502, e = 232792560, n = 1284717778837
b = 667881412560, a = 1503, e = 232792560, n = 1284717778837
b = 556133117723, a = 1504, e = 232792560, n = 1284717778837
b = 240386175017, a = 1505, e = 232792560, n = 1284717778837
b = 513086971871, a = 1506, e = 232792560, n = 1284717778837
b = 897733770161, a = 1507, e = 232792560, n = 1284717778837
b = 686599097308, a = 1508, e = 232792560, n = 1284717778837
b = 815671855007, a = 1509, e = 232792560, n = 1284717778837
b = 177396802152, a = 1510, e = 232792560, n = 1284717778837
b = 745523889366, a = 1511, e = 232792560, n = 1284717778837
b = 487799243783, a = 1512, e = 232792560, n = 1284717778837
b = 180604836067, a = 1513, e = 232792560, n = 1284717778837
b = 41970345827, a = 1514, e = 232792560, n = 1284717778837
b = 280645964130, a = 1515, e = 232792560, n = 1284717778837
b = 217553441959, a = 1516, e = 232792560, n = 1284717778837
b = 525123591873, a = 1517, e = 232792560, n = 1284717778837
b = 917465708512, a = 1518, e = 232792560, n = 1284717778837
b = 937624893714, a = 1519, e = 232792560, n = 1284717778837
b = 899944111757, a = 1520, e = 232792560, n = 1284717778837
b = 1262226055787, a = 1521, e = 232792560, n = 1284717778837
b = 1216570893547, a = 1522, e = 232792560, n = 1284717778837
b = 792753723277, a = 1523, e = 232792560, n = 1284717778837
b = 792753723277, a = 1523, e = 232792560, n = 1284717778837
b = 274358910169, a = 1524, e = 232792560, n = 1284717778837
b = 1047529808647, a = 1525, e = 232792560, n = 1284717778837
b = 243655363737, a = 1526, e = 232792560, n = 1284717778837
b = 1060094578704, a = 1527, e = 232792560, n = 1284717778837
b = 961778237257, a = 1528, e = 232792560, n = 1284717778837
b = 230348534360, a = 1529, e = 232792560, n = 1284717778837
b = 591815667026, a = 1530, e = 232792560, n = 1284717778837
b = 1095395881569, a = 1531, e = 232792560, n = 1284717778837
b = 515486695170, a = 1532, e = 232792560, n = 1284717778837
b = 870462070361, a = 1533, e = 232792560, n = 1284717778837
b = 64635811145, a = 1534, e = 232792560, n = 1284717778837
b = 972445324228, a = 1535, e = 232792560, n = 1284717778837
b = 1076383300797, a = 1536, e = 232792560, n = 1284717778837
b = 459070876885, a = 1537, e = 232792560, n = 1284717778837
b = 317682184803, a = 1538, e = 232792560, n = 1284717778837
b = 527164378100, a = 1539, e = 232792560, n = 1284717778837
b = 940591017337, a = 1540, e = 232792560, n = 1284717778837
b = 776773639617, a = 1541, e = 232792560, n = 1284717778837
b = 507262846951, a = 1542, e = 232792560, n = 1284717778837
b = 1019445328682, a = 1543, e = 232792560, n = 1284717778837
b = 520845744385, a = 1544, e = 232792560, n = 1284717778837
b = 214322439809, a = 1545, e = 232792560, n = 1284717778837
b = 662638172812, a = 1546, e = 232792560, n = 1284717778837
b = 493872356021, a = 1547, e = 232792560, n = 1284717778837
